Date,Open,High,Low,Close,Volume
2005-02-28,18.1432,18.4701,18.0671,18.2823,9295170
2005-03-31,18.3071,18.4644,16.2547,16.8345,199371272
2005-04-30,16.8931,17.4004,16.0825,16.6229,222003204
2005-05-31,16.7062,17.3767,16.5185,17.1531,165685761
2005-06-30,17.1019,18.2228,17.0936,17.8363,121479069
2005-07-31,17.9901,19.2759,17.6843,19.2046,131585840
2005-08-31,19.353,20.114,18.8657,19.4582,177212748
2005-09-30,19.5461,21.2094,19.5461,21.1385,136424575
2005-10-31,21.2275,21.4016,18.6423,19.8026,289294744
2005-11-30,19.8374,21.3476,19.8374,20.9464,199136972
2005-12-31,21.1306,22.4173,21.1306,21.9767,159053309
2006-01-31,22.4648,25.2526,22.4173,25.1033,280095054
2006-02-28,25.1326,25.1537,23.4577,24.1308,286038701
2006-03-31,24.3798,25.1115,22.7845,24.6547,474697415
2006-04-30,24.9751,26.891,24.9092,26.2599,323212150
2006-05-31,26.38,27.7052,22.5757,23.3385,572986114
2006-06-30,23.3916,24.3029,20.2586,23.3824,728418292
2006-07-31,23.8101,24.2297,21.6846,23.9367,563164565
2006-08-31,23.8459,24.9092,23.4347,24.3084,432604573
2006-09-30,24.356,24.8048,23.2404,24.1014,585403342
2006-10-31,23.997,26.3516,23.6379,25.7982,507847726
2006-11-30,25.8735,27.5412,25.4908,27.3461,452369602
2006-12-31,27.4579,28.5879,27.0255,28.4368,397421434
2007-01-31,28.8866,29.0129,26.5301,28.467,810572325
2007-02-28,28.5879,29.784,26.1125,27.3306,710454123
2007-03-31,26.6657,29.2967,25.7911,29.0129,971086868
2007-04-30,29.1036,30.9792,28.9469,30.0981,561878863
2007-05-31,30.1953,31.9755,29.9626,31.5809,755898758
2007-06-30,31.818,33.3565,30.6981,32.7897,866386987
2007-07-31,32.8721,35.8861,32.3209,33.0123,1090259754
2007-08-31,32.6028,33.9876,27.7491,33.3565,1926668680
2007-09-30,33.0362,37.8532,32.4388,37.2232,878841939
